Id,Date,PlatformCode,ChannelCode,Site,AdCampaign,LineItem,Target,Other1,MarketingInvestment,Views,Impressions,Clicks,Visits,Conversions,Deliveries,NetRevenue,GrossProfit,PeriodStartDate,CreatedAt,ModifiedAt
11E323D9-A905-4D55-A2B5-573A180E5A62,2018-11-09,AdWords,ppcadwordsnonbrand,ahato.cz,1AHA810|60|txt|src|nonbrand~cpa~mobil,60,src,nonbrand,2027.6,0.0,346.0,31.0,36,2.0,2.0,0.0,0.0,2018-09-11 00:00:00.000000,2018-10-26 14:12:33.396666,2018-10-26 14:12:33.396666
410DE7BA-3F6C-4570-A9B2-A6224EDE6AB4,2018-11-09,AdWords,ppcadwordsnonbrand,ahato.cz,1AHA810|60|txt|src|nonbrand~konkurence,60,src,nonbrand,1325.87,0.0,1840.0,47.0,44,4.0,4.0,0.0,0.0,2018-09-11 00:00:00.000000,2018-10-26 14:12:33.396666,2018-10-26 14:12:33.396666
4A95CFBF-7DFB-4D07-B0D6-248EC3BA5008,2018-11-09,AdWords,ppcadwordsremarketing,ahato.cz,1AHA810|60|bnr|rmk|vyprodej,60,rmk,vyprodej,1549.98,0.0,16018.0,57.0,56,4.0,4.0,0.0,0.0,2018-09-11 00:00:00.000000,2018-10-26 14:12:33.396666,2018-10-26 14:12:33.396666
4A7D538A-D916-4393-809E-746430C525C5,2018-03-10,Sklik,ppcsklikbrand,ahato.cz,1AHA810|60|txt|src|brand~desktop,60,src,brand,185.8,0.0,231.0,31.0,33,2.0,2.0,0.0,0.0,2018-10-03 00:00:00.000000,2018-10-30 06:13:41.006666,2018-10-30 06:13:41.006666
CCCA47E2-692B-4122-870D-D917142F2DCE,2018-03-10,Sklik,ppcsklikbrand,ahato.cz,1AHA810|60|txt|src|brand~mobil,60,src,brand,58.9,0.0,107.0,38.0,54,4.0,4.0,0.0,0.0,2018-10-03 00:00:00.000000,2018-10-30 06:13:41.006666,2018-10-30 06:13:41.006666
0E68C248-8A2B-4D73-AD6A-4A3A644BDABE,2018-03-10,Sklik,ppcskliknonbrand,ahato.cz,1AHA810|60|txt|src|nonbrand~mobil~presna,60,src,nonbrand,1633.2,0.0,149.0,15.0,15,3.0,3.0,0.0,0.0,2018-10-03 00:00:00.000000,2018-10-30 06:13:41.006666,2018-10-30 06:13:41.006666
A94D913C-40D9-4420-9338-AA6CD6C3126F,2018-03-10,Sklik,ppcsklikremarketing,ahato.cz,1AHA810|60|bnr|rmk|vyprodej,60,rmk,vyprodej,195.5,0.0,12657.0,26.0,26,0.0,0.0,0.0,0.0,2018-10-03 00:00:00.000000,2018-10-30 06:13:41.006666,2018-10-30 06:13:41.006666
B6DD46AB-4A3F-4903-A419-307E52BD60D4,2018-03-10,Adform,rtbbannerscnc,ahato.cz,1AHA810~ahato_celorocka|58|cnc|bnr|rmk|direct~hs,58,rmk,direct,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2018-10-03 00:00:00.000000,2018-10-30 06:13:41.006666,2018-10-30 06:13:41.006666
8E5BAD87-4653-43AC-A45A-D6CF59DC26E4,2018-03-10,Adform,rtbbannersopenrtb,ahato.cz,1AHA810~ahato_celorocka|58|open|bnr|rmk|letni_akce,58,rmk,letni_akce,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2018-10-03 00:00:00.000000,2018-10-30 06:13:41.006666,2018-10-30 06:13:41.006666
C0D6356D-F8CD-45A6-B847-4FEC337AC25F,2018-03-10,Adform,rtbbannersseznam,ahato.cz,1AHA810~ahato_celorocka|58|seznam|bnr|rmk|direct~seznam_hs,58,rmk,direct,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2018-10-03 00:00:00.000000,2018-10-30 06:13:41.006666,2018-10-30 06:13:41.006666
F878FEA3-A876-4656-8662-2D665BA7A184,2018-03-10,Adform,rtbbannersseznam,ahato.cz,1AHA810~ahato_celorocka|58|seznam|bnr|rmk|partnerska~seznam_all,58,rmk,partnerska,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2018-10-03 00:00:00.000000,2018-10-30 06:13:41.006666,2018-10-30 06:13:41.006666
1AAE3C07-6C2A-407C-99C6-1EC27CCD3ADF,2018-03-10,FacebookBusinessAdsManager,socialdisplay,ahato.cz,1AHA810|57|bnr|mix|ahato_celorocka,57,mix,ahato_celorocka,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2018-10-03 00:00:00.000000,2018-10-30 06:13:41.006666,2018-10-30 06:13:41.006666
7FA396C2-D059-4833-BA9A-CE6E767F5CD0,2018-03-10,FacebookBusinessAdsManager,socialdisplay,ahato.cz,1AHA810|57|bnr|mix|ahato~celorocka,57,mix,ahato,0.0,0.0,0.0,0.0,46,4.0,4.0,0.0,0.0,2018-10-03 00:00:00.000000,2018-10-30 06:13:41.006666,2018-10-30 06:13:41.006666
593DA351-2DA4-40A8-A845-5FF9570E6442,2018-03-10,FacebookBusinessAdsManager,socialdisplay,ahato.cz,1AHA810|57|bnr|mix|ahato~celorocka~vyprodej2,57,mix,ahato,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,2018-10-03 00:00:00.000000,2018-10-30 06:13:41.006666,2018-10-30 06:13:41.006666
8FDE8659-E9C7-4D39-9226-A67B637C85D7,2018-03-10,FacebookBusinessAdsManager,socialdisplay,ahato.cz,1AHA810|57|bnr|mix|ahato~celorocka~sukne,57,mix,ahato,0.0,0.0,0.0,0.0,10,1.0,1.0,0.0,0.0,2018-10-03 00:00:00.000000,2018-10-30 06:13:41.006666,2018-10-30 06:13:41.006666
1EC27C53-AEC9-42A8-BFE6-5C2393F081DF,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|01|seznam|bnr|int|vyprodej~480x300~leden,1,int,vyprodej,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
6254CB92-FEB1-4C94-BB25-7EE770BF3DCC,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|01|seznam|bnr|int|vyprodej~480x300~unor,1,int,vyprodej,11008.89,0.0,184060.0,181.0,101,12.0,12.0,579057.6,579057.6,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
383939FD-E45A-4187-BEE9-C21231909915,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|03|email|bnr|int|vyprodej~160x600~unor,3,int,vyprodej,1696.44,0.0,88067.0,75.0,46,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
77D5069B-8D6B-4A40-B7ED-77DAB4B70B0A,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|04|super|bnr|int|vyprodej~970x310~leden,4,int,vyprodej,0.01,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
500572E5-B1E0-4BE8-9881-B2AF52BF51FE,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|04|super|bnr|int|vyprodej~970x310~unor,4,int,vyprodej,630.52,0.0,46434.0,17.0,8,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
F488C7DB-8A75-4692-AD4F-019ED8F3FA66,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|05|sport|bnr|int|vyprodej~970x310~leden,5,int,vyprodej,0.01,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
F133F25C-3673-4CB3-908C-9BED4422F382,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|05|sport|bnr|int|vyprodej~970x310~unor,5,int,vyprodej,522.87,0.0,43600.0,11.0,8,1.0,1.0,31640.0,31640.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
5B5480AC-F260-4CC9-BB0E-6E0592CE26BF,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|06|sbazar|bnr|int|vyprodej~1920x500~unor,6,int,vyprodej,1063.46,0.0,83308.0,54.0,23,1.0,1.0,31584.0,31584.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
EA5C561B-041D-4EE3-B2FA-23059A624E03,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|07|novinky|bnr|int|vyprodej~970x310~leden,7,int,vyprodej,0.02,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
01515FE8-1163-42A0-87A4-91A19C3A862B,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|07|novinky|bnr|int|vyprodej~970x310~unor,7,int,vyprodej,1865.46,0.0,81083.0,38.0,30,2.0,2.0,136320.0,136320.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
CC38A709-DB1F-4CF1-BFF3-EAD7FE465EB3,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|08|sauto|bnr|flo|vyprodej~350x300~unor,8,flo,vyprodej,1409.26,0.0,118790.0,93.0,69,2.0,2.0,57560.0,57560.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
1A8F17CF-9B34-484B-AEC8-B06080DB890B,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|09|seznam|bnr|int|vyprodej~300x300~leden,9,int,vyprodej,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
D55873C8-43D0-43BD-B488-625BDB06204E,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|11|email|bnr|int|vyprodej~300x250~unor,11,int,vyprodej,902.08,0.0,44004.0,51.0,36,2.0,2.0,36080.0,36080.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
60ADE3FB-E905-43BB-9EE7-7AAA7E2DF818,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|12|super|bnr|int|vyprodej~300x250~unor,12,int,vyprodej,525.26,0.0,19233.0,28.0,12,2.0,2.0,38080.0,38080.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
1A686BC0-A1BC-43B4-9A4B-763A9D4A6555,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|13|sport|bnr|int|vyprodej~300x250~unor,13,int,vyprodej,233.25,0.0,8159.0,9.0,3,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
6A9C4137-5995-4452-947E-2397E3882EA6,,Adform,displaybanners,ahato.cz,1AHA810~ahato_celorocka|16|horoskopy|bnr|int|vyprodej~300x600~unor,16,int,vyprodej,11.33,0.0,236.0,0.0,0,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
19B149BD-A6C1-4E09-9277-69F8A9FA8CCF,,AdWords,ppcadwordsbrand,ahato.cz,1AHA810|60|txt|src|brand~desktop,60,src,brand,1452.43,0.0,189.0,77.0,97,19.0,19.0,930276.48,930276.48,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
D31C05D9-6350-4744-BB46-533174EA1CEC,,AdWords,ppcadwordsbrand,ahato.cz,1AHA810|60|txt|src|brand~mobil,60,src,brand,1927.75,0.0,229.0,80.0,137,19.0,19.0,540619.4,540619.4,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
CBC53803-04E2-4F59-A285-764B97855401,,AdWords,ppcadwordsnonbrand,ahato.cz,1AHA810|60|txt|src|nonbrand~cpa~desktop,60,src,nonbrand,2417.35,0.0,527.0,21.0,23,10.0,10.0,177297.0,177297.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
A963C5CA-CC8D-4E10-9D16-A0E18F8E8E55,,AdWords,ppcadwordsnonbrand,ahato.cz,1AHA810|60|txt|src|nonbrand~cpa~mobil,60,src,nonbrand,5790.66,0.0,948.0,57.0,61,15.0,15.0,559141.12,559141.12,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
A11AB3F1-8C14-451F-A2DB-039525F3D28E,,AdWords,ppcadwordsnonbrand,ahato.cz,1AHA810|60|txt|src|nonbrand~konkurence,60,src,nonbrand,1440.43,0.0,1525.0,34.0,35,5.0,5.0,235134.4,235134.4,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
F9CF2D03-87AF-4F27-9906-EBF4068D233F,,AdWords,ppcadwordsnonbrand,ahato.cz,1AHA810|60|txt|src|nonbrand~vyprodej2~cpc,60,src,nonbrand,177.02,0.0,133.0,3.0,4,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
71644D75-1CD2-4A4B-B6F6-56889A192292,,AdWords,ppcadwordsnonbrand,ahato.cz,1AHA810|60|txt|src|nonbrand~vyprodej2~rlsa,60,src,nonbrand,718.79,0.0,602.0,14.0,14,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
16FB6047-9C47-4901-A799-1BA3051D71B8,,AdWords,ppcadwordsremarketing,ahato.cz,1AHA810|60|bnr|rmk|vyprodej2,60,rmk,vyprodej2,204.39,0.0,3142.0,37.0,30,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
FABBEB2E-F7CF-430B-A697-7C3D5FFF4AAC,,AdWords,ppcadwordsremarketing,ahato.cz,1AHA810|60|bnr|rmk|vyprodej,60,rmk,vyprodej,1380.29,0.0,15707.0,26.0,31,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
DEAF8E40-B736-4A7D-8519-171078AD4C8A,,Adform,rtbbannerscnc,ahato.cz,1AHA810~ahato_celorocka|58|cnc|bnr|rmk|letni_akce,58,rmk,letni_akce,5.94,0.0,240.0,0.0,0,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
720DCA76-64A8-44A7-B95B-81BA1D150A1D,,Adform,rtbbannersmafra,ahato.cz,1AHA810~ahato_celorocka|58|mafra|bnr|rmk|letni_akce,58,rmk,letni_akce,1.71,0.0,68.0,0.0,1,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
23A474C1-D89E-454C-983B-92507F55F2B4,,Adform,rtbbannersopenrtb,ahato.cz,1AHA810~ahato_celorocka|58|open|bnr|rmk|kratasy,58,rmk,kratasy,48.13,0.0,870.0,0.0,0,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
50E24235-1132-45B1-9C5D-EDEE5EC2115C,,Adform,rtbbannersopenrtb,ahato.cz,1AHA810~ahato_celorocka|58|open|bnr|rmk|letni_akce,58,rmk,letni_akce,107.24,0.0,2733.0,1.0,4,1.0,1.0,36576.0,36576.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
49B162C9-A21D-4DE1-83E2-342A557853C1,,Adform,rtbbannersopenrtb,ahato.cz,1AHA810~ahato_celorocka|58|open|bnr|rmk|letni_akce~asap,58,rmk,letni_akce,66.97,0.0,1238.0,3.0,2,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
986F07D5-76CC-44AD-A7D2-30E3A46C3273,,Adform,rtbbannersseznam,ahato.cz,1AHA810~ahato_celorocka|58|seznam|bnr|rmk|kratasy~seznam_all,58,rmk,kratasy,67.85,0.0,1099.0,2.0,1,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
D4D42F8A-2A20-4435-B5EC-4CB53D4974A4,,Adform,rtbbannersseznam,ahato.cz,1AHA810~ahato_celorocka|58|seznam|bnr|rmk|vyprodej2~seznam_all,58,rmk,vyprodej2,140.75,0.0,3916.0,8.0,6,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
CE8777E3-2AB1-48D0-B6EB-2891DA293567,,Adform,rtbbannersseznam,ahato.cz,1AHA810~ahato_celorocka|58|seznam|bnr|rmk|letni_akce~seznam_all,58,rmk,letni_akce,180.32,0.0,4172.0,8.0,10,3.0,3.0,140748.48,140748.48,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
8055223E-898C-4CAF-99F4-D7F13D864F9F,,Adform,rtbbannersseznam,ahato.cz,1AHA810~ahato_celorocka|58|seznam|bnr|rmk|letni_akce~seznam_ep,58,rmk,letni_akce,9.34,0.0,141.0,0.0,0,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
628969CE-C01F-49EC-8AFB-A07C631A02C2,,Adform,rtbbannersseznam,ahato.cz,1AHA810~ahato_celorocka|58|seznam|bnr|rmk|spodni_pradlo~seznam_all,58,rmk,spodni_pradlo,273.76,0.0,5993.0,19.0,14,1.0,1.0,132141.44,132141.44,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
2172A109-D325-43A1-B872-BE5DBE56A2D8,,Adform,rtbbrandingcnc,ahato.cz,1AHA810~ahato_celorocka|58|cnc|bra|rmk|letni_akce,58,rmk,letni_akce,11.83,0.0,114.0,0.0,0,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
3C242473-71D9-4AAA-A5BF-7CF1E25ACF47,,Adform,rtbbrandingmafra,ahato.cz,1AHA810~ahato_celorocka|58|mafra|bra|rmk|letni_akce,58,rmk,letni_akce,27.44,0.0,151.0,0.0,1,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
4E82DA6C-48A2-42E9-94C8-7E6AED6894DF,,Adform,rtbnotset,ahato.cz,1AHA810~ahato_celorocka|58|ulozto|bnr|rmk|letni_akce,58,rmk,letni_akce,0.09,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
AC222F81-515F-4EA5-8705-79D9CD437FED,,FacebookBusinessAdsManager,socialdisplay,ahato.cz,1AHA810|57|bnr|mix|ahato_celorocka,57,mix,ahato_celorocka,9912.57,0.0,50668.0,672.0,105,10.0,10.0,596558.32,596558.32,2018-02-14 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
F8402319-DE60-4C00-84B8-F736F818075C,,Sklik,ppcsklikbehavioral,ahato,1AHA810|60|bnr|bhv|zajmy~hp_seznam~desktop,60,bhv,zajmy,714.6,0.0,7642.0,14.0,0,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
DCED4D72-7096-4205-9A3D-CACB3088828D,,Sklik,ppcsklikbehavioral,ahato,1AHA810|60|bnr|bhv|zajmy~mobil,60,bhv,zajmy,197.6,0.0,8502.0,8.0,0,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
AEE1C0A5-7EC4-4399-9581-128893E7F46B,,Sklik,ppcsklikbehavioral,ahato.cz,1AHA810|60|bnr|bhv|zajmy~hp_seznam~desktop,60,bhv,zajmy,357.3,0.0,3821.0,7.0,6,1.0,1.0,271960.0,271960.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
9EAFDD9D-6AB5-416E-9664-043AF5C8C510,,Sklik,ppcsklikbehavioral,ahato.cz,1AHA810|60|bnr|bhv|zajmy~mobil,60,bhv,zajmy,98.8,0.0,4251.0,4.0,3,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
C7B6291D-6B26-4AF5-BE67-8B0185F70109,,Sklik,ppcsklikbrand,ahato,1AHA810|60|txt|src|brand~desktop,60,src,brand,142.8,0.0,384.0,42.0,0,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
D23CBC27-0CA4-49A3-B39A-E51599B61131,,Sklik,ppcsklikbrand,ahato,1AHA810|60|txt|src|brand~mobil,60,src,brand,54.2,0.0,126.0,30.0,0,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
28F25DA1-2798-4102-9986-6363E049814E,,Sklik,ppcsklikbrand,ahato.cz,1AHA810|60|txt|src|brand~desktop,60,src,brand,71.4,0.0,192.0,21.0,24,4.0,4.0,328137.92,328137.92,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
DAEA7FBC-CDF2-45C4-BB85-0334AA948E55,,Sklik,ppcsklikbrand,ahato.cz,1AHA810|60|txt|src|brand~mobil,60,src,brand,27.1,0.0,63.0,15.0,25,2.0,2.0,89449.68,89449.68,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
FF199D7F-F0C2-40B5-8B4D-583CA0475292,,Sklik,ppcskliknonbrand,ahato,1AHA810|01|txt|src|nonbrand~mobil~ostatni,1,src,nonbrand,1075.2,0.0,22.0,6.0,0,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
1CE595B3-DC7B-4D8C-A27A-66C6CCE2FD08,,Sklik,ppcskliknonbrand,ahato,1AHA810|60|txt|src|nonbrand~desktop~frazova,60,src,nonbrand,109.1,0.0,89.0,1.0,0,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
49D676AB-377A-44C5-BF5C-58F679EFE17B,,Sklik,ppcskliknonbrand,ahato,1AHA810|60|txt|src|nonbrand~desktop~presna,60,src,nonbrand,2457.8,0.0,692.0,22.0,0,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
0D9017CB-BD63-4B52-A60F-649BE6B7AD5B,,Sklik,ppcskliknonbrand,ahato,1AHA810|60|txt|src|nonbrand~mobil~frazova,60,src,nonbrand,2527.0,0.0,528.0,22.0,0,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
2F69760E-2456-4C86-8E7D-8F5E1322EA77,,Sklik,ppcskliknonbrand,ahato,1AHA810|60|txt|src|nonbrand~mobil~ostatni,60,src,nonbrand,1075.2,0.0,22.0,6.0,0,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
C362AFF4-9AD9-4B06-9654-487F8B4232A5,,Sklik,ppcskliknonbrand,ahato,1AHA810|60|txt|src|nonbrand~mobil~presna,60,src,nonbrand,3071.8,0.0,276.0,26.0,0,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
E1AA7C2C-AFD0-4C47-8A41-A22C9BD970B1,,Sklik,ppcskliknonbrand,ahato.cz,1AHA810|01|txt|src|nonbrand~mobil~ostatni,1,src,nonbrand,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
9D1D9511-74F1-4185-BB54-7C26389F4894,,Sklik,ppcskliknonbrand,ahato.cz,1AHA810|60|txt|src|nonbrand~desktop~frazova,60,src,nonbrand,109.1,0.0,89.0,1.0,0,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
25E2BBAB-5B92-497F-8A39-B36986714674,,Sklik,ppcskliknonbrand,ahato.cz,1AHA810|60|txt|src|nonbrand~desktop~presna,60,src,nonbrand,1228.9,0.0,346.0,11.0,9,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
EC9D97CD-508A-4BAA-BB33-597E00F12FDA,,Sklik,ppcskliknonbrand,ahato.cz,1AHA810|60|txt|src|nonbrand~mobil~frazova,60,src,nonbrand,1263.5,0.0,264.0,11.0,11,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
6F128DBD-1999-4B4C-8A43-49167EDD5A89,,Sklik,ppcskliknonbrand,ahato.cz,1AHA810|60|txt|src|nonbrand~mobil~ostatni,60,src,nonbrand,1075.2,0.0,22.0,6.0,0,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
77F14EC2-6E56-4F6A-8F3C-644D6F08BFD1,,Sklik,ppcskliknonbrand,ahato.cz,1AHA810|60|txt|src|nonbrand~mobil~presna,60,src,nonbrand,1535.9,0.0,138.0,13.0,13,2.0,2.0,220364.8,220364.8,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
FE74D196-896F-442B-A3CA-A698C4EF7475,,Sklik,ppcsklikremarketing,ahato,1AHA810|60|bnr|rmk|vyprodej,60,rmk,vyprodej,1801.0,0.0,125462.0,146.0,0,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
76F5B255-276F-4245-BA35-240C7E7872E1,,Sklik,ppcsklikremarketing,ahato.cz,1AHA810|01|bnr|rmk|vyprodej2,1,rmk,vyprodej2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
733E9B91-DF5C-4F55-B73B-8B582B1B59D6,,Sklik,ppcsklikremarketing,ahato.cz,1AHA810|60|bnr|rmk|vyprodej,60,rmk,vyprodej,900.5,0.0,62731.0,73.0,67,1.0,1.0,131596.0,131596.0,2018-02-15 00:00:00.000000,2018-10-23 13:31:21.023333,2018-10-23 13:31:21.023333
5627321B-B661-47DA-902A-19A6F912CC4B,2018-11-05,Adform,rtbbrandingcnc,ahato.cz,1AHA810~ahato_celorocka|58|cnc|bra|rmk|letni_akce,58,rmk,letni_akce,14.24,0.0,137.0,1.0,1,0.0,0.0,0.0,0.0,2018-05-11 00:00:00.000000,2018-10-23 13:32:14.150000,2018-10-23 13:32:14.150000
